 frequency       s11r            s11i            s12r            s12i            s21r            s21i            s22r            s22i           
 1.00000000e+08  9.99999004e-01 -1.34830790e-03  3.86565959e-07  3.43002251e-04 -8.17847816e-03  5.10840823e-04  9.99720171e-01 -9.06980767e-04 
 1.12201845e+08  9.99998725e-01 -1.52730998e-03  4.93411885e-07  3.84854742e-04 -8.17831949e-03  5.73316207e-04  9.99720021e-01 -1.03826267e-03 
 1.25892541e+08  9.99998427e-01 -1.69441008e-03  6.12859715e-07  4.31813995e-04 -8.17814239e-03  6.43113794e-04  9.99719875e-01 -1.14572836e-03 
 1.41253754e+08  9.99998004e-01 -1.90921540e-03  7.74329667e-07  4.84503064e-04 -8.17790274e-03  7.21632257e-04  9.99719665e-01 -1.28896851e-03 
 1.58489319e+08  9.99997501e-01 -2.13596623e-03  9.72565914e-07  5.43621099e-04 -8.17760864e-03  8.09650338e-04  9.99719408e-01 -1.44415094e-03 
 1.77827941e+08  9.99996821e-01 -2.41042850e-03  1.22947106e-06  6.09952489e-04 -8.17722733e-03  9.08510172e-04  9.99719077e-01 -1.62319657e-03 
 1.99526231e+08  9.99996018e-01 -2.69684318e-03  1.54275856e-06  6.84377395e-04 -8.17676255e-03  1.01930397e-03  9.99718677e-01 -1.81419152e-03 
 2.23872114e+08  9.99994972e-01 -3.03097685e-03  1.94166809e-06  7.67883266e-04 -8.17617063e-03  1.14367084e-03  9.99718175e-01 -2.02905744e-03 
 2.51188643e+08  9.99993710e-01 -3.38899219e-03  2.44578282e-06  8.61578060e-04 -8.17542262e-03  1.28323111e-03  9.99717495e-01 -2.29163397e-03 
 2.81838293e+08  9.99992111e-01 -3.79473570e-03  3.07860259e-06  9.66704887e-04 -8.17448365e-03  1.43980279e-03  9.99716655e-01 -2.57809099e-03 
 3.16227766e+08  9.99990008e-01 -4.27205417e-03  3.88118398e-06  1.08465843e-03 -8.17329263e-03  1.61552307e-03  9.99715628e-01 -2.88843409e-03 
 3.54813389e+08  9.99987517e-01 -4.77327027e-03  4.87734045e-06  1.21700363e-03 -8.17181469e-03  1.81258310e-03  9.99714304e-01 -3.24650446e-03 
 3.98107171e+08  9.99984080e-01 -5.39375587e-03  6.15651522e-06  1.36549591e-03 -8.16991624e-03  2.03384259e-03  9.99712707e-01 -3.62847387e-03 
 4.46683592e+08  9.99980184e-01 -6.01431084e-03  7.71181165e-06  1.53210551e-03 -8.16760916e-03  2.28179297e-03  9.99710699e-01 -4.05818487e-03 
 5.01187234e+08  9.99974852e-01 -6.77798951e-03  9.75996721e-06  1.71904127e-03 -8.16456918e-03  2.56044451e-03  9.99707980e-01 -4.58331513e-03 
 5.62341325e+08  9.99968459e-01 -7.58943458e-03  1.22391875e-05  1.92878371e-03 -8.16089119e-03  2.87264493e-03  9.99704869e-01 -5.10853444e-03 
 6.30957344e+08  9.99960048e-01 -8.54401631e-03  1.54877521e-05  2.16411217e-03 -8.15606949e-03  3.22343376e-03  9.99700518e-01 -5.77686040e-03 
 7.07945784e+08  9.99950088e-01 -9.54637948e-03  1.94627325e-05  2.42814872e-03 -8.15017185e-03  3.61659697e-03  9.99695228e-01 -6.49296448e-03 
 7.94328235e+08  9.99937371e-01 -1.06918922e-02  2.44370756e-05  2.72439260e-03 -8.14279184e-03  4.05764197e-03  9.99688847e-01 -7.25685782e-03 
 8.91250938e+08  9.99920773e-01 -1.20282362e-02  3.07729197e-05  3.05676805e-03 -8.13339028e-03  4.55269763e-03  9.99680819e-01 -8.11622012e-03 
 1.00000000e+09  9.99900742e-01 -1.34600554e-02  3.86182656e-05  3.42968082e-03 -8.12175152e-03  5.10781713e-03  9.99670824e-01 -9.07106270e-03 
 1.12201845e+09  9.99873894e-01 -1.51780528e-02  4.88374084e-05  3.84806063e-03 -8.10658437e-03  5.73137951e-03  9.99657521e-01 -1.02167280e-02 
 1.25892541e+09  9.99841896e-01 -1.69915132e-02  6.13871184e-05  4.31745428e-03 -8.08796446e-03  6.43032677e-03  9.99641233e-01 -1.14578907e-02 
 1.41253754e+09  9.99800453e-01 -1.90911112e-02  7.71959701e-05  4.84406386e-03 -8.06450803e-03  7.21450863e-03  9.99621451e-01 -1.27945577e-02 
 1.58489319e+09  9.99749616e-01 -2.13814616e-02  9.75029816e-05  5.43483763e-03 -8.03437163e-03  8.09486561e-03  9.99593495e-01 -1.45127074e-02 
 1.77827941e+09  9.99683268e-01 -2.40531699e-02  1.22778184e-04  6.09758346e-03 -7.99686534e-03  9.08203597e-03  9.99561417e-01 -1.62310240e-02 
 1.99526231e+09  9.99598049e-01 -2.71061020e-02  1.55376877e-04  6.84100379e-03 -7.94847751e-03  1.01903043e-02  9.99518000e-01 -1.83307682e-02 
