 frequency       s11r            s11i            s12r            s12i            s21r            s21i            s22r            s22i           
 1.00000000e+08  9.99998361e-01 -1.72351619e-03  5.06407887e-07  3.79153234e-04 -2.87034178e-01  1.05581105e-03  9.87882740e-01 -9.96411474e-04 
 1.12201845e+08  9.99997914e-01 -1.94478966e-03  6.42992898e-07  4.25416754e-04 -2.87033820e-01  1.18832524e-03  9.87882549e-01 -1.13261418e-03 
 1.25892541e+08  9.99997408e-01 -2.16687616e-03  8.02735748e-07  4.77325236e-04 -2.87033409e-01  1.32926682e-03  9.87882342e-01 -1.25784819e-03 
 1.41253754e+08  9.99996750e-01 -2.42563792e-03  1.00805487e-06  5.35567412e-04 -2.87032877e-01  1.49010564e-03  9.87882071e-01 -1.40754328e-03 
 1.58489319e+08  9.99995910e-01 -2.72118656e-03  1.26970037e-06  6.00916069e-04 -2.87032198e-01  1.67222830e-03  9.87881720e-01 -1.58181046e-03 
 1.77827941e+08  9.99994850e-01 -3.05364724e-03  1.59662621e-06  6.74238290e-04 -2.87031351e-01  1.87549004e-03  9.87881292e-01 -1.76899739e-03 
 1.99526231e+08  9.99993527e-01 -3.42316030e-03  2.01189004e-06  7.56506904e-04 -2.87030272e-01  2.10503732e-03  9.87880727e-01 -1.99279752e-03 
 2.23872114e+08  9.99991848e-01 -3.84180396e-03  2.52557279e-06  8.48813471e-04 -2.87028944e-01  2.35943800e-03  9.87880072e-01 -2.21803685e-03 
 2.51188643e+08  9.99989741e-01 -4.30975457e-03  3.18070664e-06  9.52382595e-04 -2.87027244e-01  2.64769113e-03  9.87879199e-01 -2.49199861e-03 
 2.81838293e+08  9.99987008e-01 -4.85105132e-03  4.02262518e-06  1.06858823e-03 -2.87025048e-01  2.97568338e-03  9.87878053e-01 -2.81487974e-03 
 3.16227766e+08  9.99983651e-01 -5.44207439e-03  5.05245543e-06  1.19897220e-03 -2.87022380e-01  3.33595739e-03  9.87876725e-01 -3.13979392e-03 
 3.54813389e+08  9.99979411e-01 -6.10691341e-03  6.37117859e-06  1.34526383e-03 -2.87018952e-01  3.74524001e-03  9.87874941e-01 -3.53764989e-03 
 3.98107171e+08  9.99974126e-01 -6.84584663e-03  7.99241085e-06  1.50940392e-03 -2.87014760e-01  4.19681029e-03  9.87872872e-01 -3.93806477e-03 
 4.46683592e+08  9.99967410e-01 -7.68302626e-03  1.00778803e-05  1.69356890e-03 -2.87009340e-01  4.71159757e-03  9.87870067e-01 -4.43556418e-03 
 5.01187234e+08  9.99958986e-01 -8.61880071e-03  1.26919821e-05  1.90020132e-03 -2.87002554e-01  5.28718146e-03  9.87866579e-01 -4.98339015e-03 
 5.62341325e+08  9.99948530e-01 -9.65355993e-03  1.59500064e-05  2.13204122e-03 -2.86994120e-01  5.92847675e-03  9.87862277e-01 -5.58193415e-03 
 6.30957344e+08  9.99934632e-01 -1.08830983e-02  2.02171572e-05  2.39215962e-03 -2.86982956e-01  6.66827951e-03  9.87856398e-01 -6.32584640e-03 
 7.07945784e+08  9.99917692e-01 -1.22125420e-02  2.54222159e-05  2.68400723e-03 -2.86969446e-01  7.47868818e-03  9.87849570e-01 -7.07429975e-03 
 7.94328235e+08  9.99896565e-01 -1.36901126e-02  3.18908492e-05  3.01145041e-03 -2.86952709e-01  8.38028005e-03  9.87841307e-01 -7.87495087e-03 
 8.91250938e+08  9.99871180e-01 -1.52687383e-02  4.00504771e-05  3.37882507e-03 -2.86931625e-01  9.39439002e-03  9.87830126e-01 -8.86972989e-03 
 1.00000000e+09  9.99837682e-01 -1.71397905e-02  5.04603910e-05  3.79099098e-03 -2.86904600e-01  1.05434935e-02  9.87816195e-01 -9.96511092e-03 
 1.12201845e+09  9.99794252e-01 -1.93039971e-02  6.36392540e-05  4.25339999e-03 -2.86870306e-01  1.18373575e-02  9.87798983e-01 -1.11618614e-02 
 1.25892541e+09  9.99740802e-01 -2.16668267e-02  8.02088813e-05  4.77216576e-03 -2.86827238e-01  1.32868508e-02  9.87776726e-01 -1.25550423e-02 
 1.41253754e+09  9.99675706e-01 -2.42291930e-02  1.00408288e-04  5.35415492e-03 -2.86775168e-01  1.48770744e-02  9.87750964e-01 -1.39572060e-02 
 1.58489319e+09  9.99591763e-01 -2.71827163e-02  1.26655699e-04  6.00700750e-03 -2.86706973e-01  1.67034495e-02  9.87715312e-01 -1.57462024e-02 
 1.77827941e+09  9.99485121e-01 -3.05284317e-02  1.59772506e-04  6.73933005e-03 -2.86620856e-01  1.87541641e-02  9.87670572e-01 -1.77347957e-02 
 1.99526231e+09  9.99344619e-01 -3.44579945e-02  2.02723505e-04  7.56069275e-03 -2.86508260e-01  2.11008338e-02  9.87611044e-01 -2.01126298e-02 
 2.23872114e+09  9.99185102e-01 -3.84009654e-02  2.53026641e-04  8.48205119e-03 -2.86378954e-01  2.35994625e-02  9.87546336e-01 -2.23160853e-02 
 2.51188643e+09  9.98972625e-01 -4.31206999e-02  3.18082295e-04  9.51525131e-03 -2.86210331e-01  2.64620545e-02  9.87462229e-01 -2.49117753e-02 
 2.81838293e+09  9.98704291e-01 -4.84277680e-02  4.00396493e-04  1.06737691e-02 -2.85996697e-01  2.96852277e-02  9.87354537e-01 -2.79013702e-02 
 3.16227766e+09  9.98369151e-01 -5.43232367e-02  5.04975118e-04  1.19725557e-02 -2.85724796e-01  3.33226551e-02  9.87212252e-01 -3.14749161e-02 
 3.54813389e+09  9.97943523e-01 -6.09983086e-02  6.36871456e-04  1.34283055e-02 -2.85381570e-01  3.74039880e-02  9.87033753e-01 -3.54459460e-02 
 3.98107171e+09  9.97409956e-01 -6.84535343e-02  7.99280262e-04  1.50598353e-02 -2.84960967e-01  4.19081865e-02  9.86826897e-01 -3.94401221e-02 
 4.46683592e+09  9.96747437e-01 -7.66888648e-02  1.00477672e-03  1.68874907e-02 -2.84428346e-01  4.69794587e-02  9.86555214e-01 -4.42122507e-02 
 5.01187234e+09  9.95900350e-01 -8.60830375e-02  1.26658585e-03  1.89337367e-02 -2.83747422e-01  5.27112646e-02  9.86203309e-01 -4.97638689e-02 
 5.62341325e+09  9.94832072e-01 -9.66333415e-02  1.59348666e-03  2.12239976e-02 -2.82898350e-01  5.90933919e-02  9.85774551e-01 -5.57205442e-02 
 6.30957344e+09  9.93415384e-01 -1.09090242e-01  2.02627741e-03  2.37827623e-02 -2.81759379e-01  6.64913018e-02  9.85159358e-01 -6.35854911e-02 
 7.07945784e+09  9.91902464e-01 -1.20804853e-01  2.51051308e-03  2.66495895e-02 -2.80525139e-01  7.41099802e-02  9.84553782e-01 -6.99814783e-02 
 7.94328235e+09  9.89796768e-01 -1.35539611e-01  3.16132148e-03  2.98449434e-02 -2.78833503e-01  8.30601249e-02  9.83680016e-01 -7.86596663e-02 
 8.91250938e+09  9.87188020e-01 -1.51766346e-01  3.97030563e-03  3.34085480e-02 -2.76735954e-01  9.29753821e-02  9.82603956e-01 -8.81168294e-02 
 1.00000000e+10  9.83859749e-01 -1.70205816e-01  4.99797324e-03  3.73725186e-02 -2.74061769e-01  1.04117978e-01  9.81212993e-01 -9.90948369e-02 
 1.12201845e+10  9.79818431e-01 -1.90073866e-01  6.26081998e-03  4.17801366e-02 -2.70793007e-01  1.16340910e-01  9.79525235e-01 -1.10837585e-01 
 1.25892541e+10  9.74634287e-01 -2.12795526e-01  7.87364333e-03  4.66555605e-02 -2.66594495e-01  1.30092313e-01  9.77301170e-01 -1.24816947e-01 
 1.41253754e+10  9.68094139e-01 -2.38280711e-01  9.85384666e-03  5.20449401e-02 -2.61456172e-01  1.45114345e-01  9.74736462e-01 -1.38779357e-01 
 1.58489319e+10  9.59947184e-01 -2.66397247e-01  1.23554663e-02  5.79608348e-02 -2.54943810e-01  1.61812453e-01  9.71336060e-01 -1.55654952e-01 
 1.77827941e+10  9.49937984e-01 -2.96986530e-01  1.54359131e-02  6.44371523e-02 -2.46943393e-01  1.79994268e-01  9.67176985e-01 -1.73908603e-01 
 1.99526231e+10  9.37305557e-01 -3.31234669e-01  1.92495222e-02  7.14696148e-02 -2.37030441e-01  1.99789884e-01  9.62134196e-01 -1.93467937e-01 
 2.23872114e+10  9.22154326e-01 -3.67418246e-01  2.39839634e-02  7.90318690e-02 -2.24716694e-01  2.21269009e-01  9.55440482e-01 -2.17135416e-01 
 2.51188643e+10  9.03042208e-01 -4.07873710e-01  2.97271183e-02  8.71053933e-02 -2.09799856e-01  2.44076618e-01  9.47820348e-01 -2.40412865e-01 
 2.81838293e+10  8.78074686e-01 -4.54409413e-01  3.71469949e-02  9.53314633e-02 -1.90187453e-01  2.68853091e-01  9.36857918e-01 -2.71599745e-01 
 3.16227766e+10  8.52051945e-01 -4.96264567e-01  4.53980786e-02  1.04213168e-01 -1.68969307e-01  2.93506965e-01  9.25361407e-01 -2.99216540e-01 
 3.54813389e+10  8.17914420e-01 -5.44988152e-01  5.56662658e-02  1.12909741e-01 -1.42182548e-01  3.19020079e-01  9.10665411e-01 -3.31217565e-01 
 3.98107171e+10  7.76340328e-01 -5.96554597e-01  6.78363179e-02  1.21306335e-01 -1.10367081e-01  3.44138007e-01  8.93379902e-01 -3.64403753e-01 
 4.46683592e+10  7.26976718e-01 -6.49134163e-01  8.23098184e-02  1.28765171e-01 -7.22533410e-02  3.67867855e-01  8.71078078e-01 -4.03402344e-01 
 5.01187234e+10  6.69765405e-01 -7.00933965e-01  9.86139363e-02  1.35318721e-01 -2.95041235e-02  3.88947685e-01  8.46881620e-01 -4.39766267e-01 
 5.62341325e+10  6.07048382e-01 -7.48297598e-01  1.17156940e-01  1.40050047e-01  1.92411076e-02  4.06103182e-01  8.15763649e-01 -4.82626387e-01 
 6.30957344e+10  5.28588633e-01 -7.98008010e-01  1.37922627e-01  1.41424735e-01  7.49237821e-02  4.16304592e-01  7.80242721e-01 -5.25633612e-01 
 7.07945784e+10  4.50404941e-01 -8.36509487e-01  1.59464921e-01  1.41452076e-01  1.31553578e-01  4.21393133e-01  7.43155849e-01 -5.63964909e-01 
 7.94328235e+10  3.60052571e-01 -8.71315244e-01  1.82431882e-01  1.36187990e-01  1.93752701e-01  4.15401703e-01  6.96324125e-01 -6.08854094e-01 
 8.91250938e+10  2.70522102e-01 -8.95062883e-01  2.05143578e-01  1.28796865e-01  2.54425779e-01  4.02676966e-01  6.48919864e-01 -6.47235371e-01 
 1.00000000e+11  1.71372073e-01 -9.12046586e-01  2.27126349e-01  1.14591156e-01  3.16064531e-01  3.75174878e-01  5.89262028e-01 -6.92104401e-01 
 1.12201845e+11  6.93230493e-02 -9.18948821e-01  2.46774577e-01  9.72095178e-02  3.72072877e-01  3.38906230e-01  5.31069559e-01 -7.28938307e-01 
 1.25892541e+11 -3.12434797e-02 -9.15788533e-01  2.63046847e-01  7.48196789e-02  4.21528820e-01  2.90875413e-01  4.61646685e-01 -7.68375947e-01 
 1.41253754e+11 -1.27666945e-01 -9.03297750e-01  2.75215482e-01  4.99406606e-02  4.61336862e-01  2.36071506e-01  3.88698649e-01 -8.03166505e-01 
 1.58489319e+11 -2.17547168e-01 -8.83396542e-01  2.82444803e-01  2.26257645e-02  4.90116256e-01  1.75040421e-01  3.06655452e-01 -8.35672711e-01 
