 frequency       s11r            s11i            s12r            s12i            s21r            s21i            s22r            s22i           
 1.00000000e+08  9.99998895e-01 -1.42501403e-03  3.70579962e-07  3.26404128e-04 -4.03127017e-02  5.75281858e-04  9.98675083e-01 -8.51685243e-04 
 1.12201845e+08  9.99998581e-01 -1.61656912e-03  4.72692099e-07  3.66231345e-04 -4.03125239e-02  6.46154704e-04  9.98674950e-01 -9.71556639e-04 
 1.25892541e+08  9.99998245e-01 -1.79629934e-03  5.89328406e-07  4.10918199e-04 -4.03123221e-02  7.24432629e-04  9.98674809e-01 -1.07961893e-03 
 1.41253754e+08  9.99997798e-01 -2.01190041e-03  7.41152045e-07  4.61057608e-04 -4.03120588e-02  8.12759271e-04  9.98674621e-01 -1.21159967e-03 
 1.58489319e+08  9.99997214e-01 -2.26338584e-03  9.33614757e-07  5.17314866e-04 -4.03117248e-02  9.11974058e-04  9.98674389e-01 -1.35560728e-03 
 1.77827941e+08  9.99996495e-01 -2.53884984e-03  1.17242677e-06  5.80436442e-04 -4.03113107e-02  1.02304798e-03  9.98674105e-01 -1.51165694e-03 
 1.99526231e+08  9.99995583e-01 -2.85023018e-03  1.47895024e-06  6.51259839e-04 -4.03107788e-02  1.14806056e-03  9.98673722e-01 -1.70357586e-03 
 2.23872114e+08  9.99994478e-01 -3.18562486e-03  1.86029956e-06  7.30724785e-04 -4.03101175e-02  1.28805624e-03  9.98673237e-01 -1.91947792e-03 
 2.51188643e+08  9.99992983e-01 -3.59273831e-03  2.34209279e-06  8.19885587e-04 -4.03092814e-02  1.44522670e-03  9.98672680e-01 -2.13557415e-03 
 2.81838293e+08  9.99991195e-01 -4.02391072e-03  2.94674779e-06  9.19925212e-04 -4.03082328e-02  1.62149086e-03  9.98671932e-01 -2.39950879e-03 
 3.16227766e+08  9.99988969e-01 -4.50301002e-03  3.71341640e-06  1.03217086e-03 -4.03069027e-02  1.81948284e-03  9.98670948e-01 -2.71130841e-03 
 3.54813389e+08  9.99985984e-01 -5.07774833e-03  4.67868667e-06  1.15811161e-03 -4.03052274e-02  2.04161954e-03  9.98669816e-01 -3.02338251e-03 
 3.98107171e+08  9.99982337e-01 -5.70047515e-03  5.90184739e-06  1.29941812e-03 -4.03031044e-02  2.29109144e-03  9.98668284e-01 -3.40719480e-03 
 4.46683592e+08  9.99977922e-01 -6.37122696e-03  7.42358904e-06  1.45796494e-03 -4.03004652e-02  2.57046001e-03  9.98666346e-01 -3.83897234e-03 
 5.01187234e+08  9.99972284e-01 -7.13772632e-03  9.30713209e-06  1.63585510e-03 -4.02972009e-02  2.88313829e-03  9.98664122e-01 -4.27113686e-03 
 5.62341325e+08  9.99965177e-01 -8.00001715e-03  1.17151680e-05  1.83544732e-03 -4.02930244e-02  3.23487452e-03  9.98661134e-01 -4.79897462e-03 
 6.30957344e+08  9.99955462e-01 -9.05350941e-03  1.48672850e-05  2.05938705e-03 -4.02875446e-02  3.63188327e-03  9.98657198e-01 -5.42253668e-03 
