 frequency       s11r            s11i            s12r            s12i            s21r            s21i            s22r            s22i           
 1.00000000e+08  9.99998432e-01 -1.69598150e-03  4.12454374e-07  3.28456499e-04 -3.80241580e-01  1.10800864e-03  9.83223231e-01 -8.71092494e-04 
 1.12201845e+08  9.99997996e-01 -1.91825898e-03  5.23346894e-07  3.68534121e-04 -3.80241230e-01  1.24743367e-03  9.83223085e-01 -9.84224999e-04 
 1.25892541e+08  9.99997501e-01 -2.14147199e-03  6.55353465e-07  4.13501916e-04 -3.80240821e-01  1.39642365e-03  9.83222915e-01 -1.09828533e-03 
 1.41253754e+08  9.99996857e-01 -2.40149773e-03  8.25806395e-07  4.63956531e-04 -3.80240289e-01  1.56743981e-03  9.83222688e-01 -1.23683064e-03 
 1.58489319e+08  9.99996065e-01 -2.68654374e-03  1.03461083e-06  5.20567453e-04 -3.80239643e-01  1.75503055e-03  9.83222425e-01 -1.37654483e-03 
 1.77827941e+08  9.99995027e-01 -3.02059574e-03  1.30329206e-06  5.84085795e-04 -3.80238805e-01  1.96969274e-03  9.83222082e-01 -1.54101433e-03 
 1.99526231e+08  9.99993729e-01 -3.39189433e-03  1.64596230e-06  6.55354327e-04 -3.80237733e-01  2.21305589e-03  9.83221622e-01 -1.74212122e-03 
 2.23872114e+08  9.99992081e-01 -3.81254140e-03  2.07099550e-06  7.35318664e-04 -3.80236408e-01  2.48249388e-03  9.83221085e-01 -1.94488004e-03 
 2.51188643e+08  9.99990109e-01 -4.25889842e-03  2.60535713e-06  8.25039733e-04 -3.80234747e-01  2.78453867e-03  9.83220361e-01 -2.19637947e-03 
 2.81838293e+08  9.99987548e-01 -4.77887618e-03  3.27336351e-06  9.25707874e-04 -3.80232671e-01  3.12159451e-03  9.83219514e-01 -2.44995878e-03 
 3.16227766e+08  9.99984266e-01 -5.37272963e-03  4.12851866e-06  1.03865851e-03 -3.80230000e-01  3.50526282e-03  9.83218401e-01 -2.75275862e-03 
 3.54813389e+08  9.99980118e-01 -6.04074463e-03  5.20061559e-06  1.16539006e-03 -3.80226654e-01  3.93397949e-03  9.83217032e-01 -3.08162016e-03 
 3.98107171e+08  9.99974930e-01 -6.78324144e-03  6.56793970e-06  1.30758346e-03 -3.80222374e-01  4.42002135e-03  9.83215196e-01 -3.48374922e-03 
