 frequency       s11r            s11i            s12r            s12i            s21r            s21i            s22r            s22i           
 1.00000000e+08  9.99986286e-01 -4.99151205e-03  3.67559030e-06  9.76511255e-04 -5.97670441e-01  4.03834295e-03  9.79387148e-01 -2.80211164e-03 
 1.12201845e+08  9.99982672e-01 -5.61161739e-03  4.63831322e-06  1.09566028e-03 -5.97666839e-01  4.53710003e-03  9.79385687e-01 -3.15299748e-03 
 1.25892541e+08  9.99978267e-01 -6.28378864e-03  5.82050456e-06  1.22934650e-03 -5.97662462e-01  5.08156850e-03  9.79383944e-01 -3.51990085e-03 
 1.41253754e+08  9.99972683e-01 -7.04432104e-03  7.32375695e-06  1.37934292e-03 -5.97656875e-01  5.69994465e-03  9.79381682e-01 -3.95005681e-03 
 1.58489319e+08  9.99965595e-01 -7.90573270e-03  9.22177494e-06  1.54763892e-03 -5.97649809e-01  6.39608690e-03  9.79378834e-01 -4.43238264e-03 
 1.77827941e+08  9.99956700e-01 -8.86869312e-03  1.16133166e-05  1.73646629e-03 -5.97640906e-01  7.17780784e-03  9.79375221e-01 -4.97922045e-03 
 1.99526231e+08  9.99945421e-01 -9.95779256e-03  1.46200253e-05  1.94832869e-03 -5.97629712e-01  8.05351483e-03  9.79370741e-01 -5.57964037e-03 
 2.23872114e+08  9.99931278e-01 -1.11738700e-02  1.84037200e-05  2.18603459e-03 -5.97615631e-01  9.03565188e-03  9.79365078e-01 -6.25783175e-03 
 2.51188643e+08  9.99913422e-01 -1.25417038e-02  2.31949344e-05  2.45273383e-03 -5.97597762e-01  1.01444408e-02  9.79357812e-01 -7.03808427e-03 
 2.81838293e+08  9.99891140e-01 -1.40623436e-02  2.91889923e-05  2.75196052e-03 -5.97575467e-01  1.13796135e-02  9.79348780e-01 -7.89809660e-03 
 3.16227766e+08  9.99862850e-01 -1.57846376e-02  3.67574477e-05  3.08767643e-03 -5.97547272e-01  1.27700685e-02  9.79337406e-01 -8.86239715e-03 
 3.54813389e+08  9.99827789e-01 -1.76860561e-02  4.61710818e-05  3.46432764e-03 -5.97512382e-01  1.43101591e-02  9.79323458e-01 -9.90895345e-03 
 3.98107171e+08  9.99782789e-01 -1.98633963e-02  5.82376471e-05  3.88689025e-03 -5.97467327e-01  1.60731618e-02  9.79305098e-01 -1.11559924e-02 
 4.46683592e+08  9.99726380e-01 -2.22944375e-02  7.33201828e-05  4.36095431e-03 -5.97411161e-01  1.80344587e-02  9.79282486e-01 -1.25117594e-02 
 5.01187234e+08  9.99655185e-01 -2.50286347e-02  9.23038818e-05  4.89277698e-03 -5.97340457e-01  2.02343638e-02  9.79254138e-01 -1.40247962e-02 
