 frequency       s11r            s11i            s12r            s12i            s21r            s21i            s22r            s22i           
 1.00000000e+08  9.99998694e-01 -1.55164768e-03  3.73669091e-07  3.16679766e-04 -1.63311421e-01  7.69157917e-04  9.94581185e-01 -8.31937071e-04 
 1.12201845e+08  9.99998327e-01 -1.75748411e-03  4.74844869e-07  3.55320428e-04 -1.63311185e-01  8.65042229e-04  9.94581058e-01 -9.41817233e-04 
 1.25892541e+08  9.99997934e-01 -1.95178367e-03  5.90477910e-07  3.98675945e-04 -1.63310920e-01  9.67596058e-04  9.94580925e-01 -1.04022407e-03 
 1.41253754e+08  9.99997389e-01 -2.19419808e-03  7.45998020e-07  4.47321555e-04 -1.63310559e-01  1.08662057e-03  9.94580730e-01 -1.17463038e-03 
 1.58489319e+08  9.99996716e-01 -2.46093849e-03  9.36783669e-07  5.01902752e-04 -1.63310118e-01  1.21843593e-03  9.94580505e-01 -1.30951981e-03 
 1.77827941e+08  9.99995858e-01 -2.76398509e-03  1.17993863e-06  5.63143735e-04 -1.63309555e-01  1.36728022e-03  9.94580211e-01 -1.46866442e-03 
 1.99526231e+08  9.99994778e-01 -3.10340436e-03  1.49124360e-06  6.31857061e-04 -1.63308833e-01  1.53560875e-03  9.94579813e-01 -1.66398705e-03 
 2.23872114e+08  9.99993478e-01 -3.46734998e-03  1.86964443e-06  7.08954486e-04 -1.63307960e-01  1.72120156e-03  9.94579353e-01 -1.85999302e-03 
 2.51188643e+08  9.99991738e-01 -3.90358872e-03  2.35639604e-06  7.95458838e-04 -1.63306833e-01  1.93176247e-03  9.94578773e-01 -2.08047863e-03 
 2.81838293e+08  9.99989561e-01 -4.38837238e-03  2.97698116e-06  8.92517799e-04 -1.63305392e-01  2.16938296e-03  9.94577994e-01 -2.34925031e-03 
 3.16227766e+08  9.99986868e-01 -4.92180577e-03  3.73828703e-06  1.00141915e-03 -1.63303633e-01  2.43253263e-03  9.94577094e-01 -2.61898762e-03 
 3.54813389e+08  9.99983438e-01 -5.52784758e-03  4.70856333e-06  1.12360746e-03 -1.63301386e-01  2.72968040e-03  9.94575919e-01 -2.93723374e-03 
 3.98107171e+08  9.99979418e-01 -6.15894669e-03  5.89074603e-06  1.26070392e-03 -1.63298666e-01  3.05795297e-03  9.94574490e-01 -3.28040808e-03 
 4.46683592e+08  9.99973921e-01 -6.93445570e-03  7.46072132e-06  1.41452622e-03 -1.63295019e-01  3.43622920e-03  9.94572491e-01 -3.71979624e-03 
 5.01187234e+08  9.99966964e-01 -7.80685581e-03  9.40300785e-06  1.58711513e-03 -1.63290516e-01  3.85657754e-03  9.94570174e-01 -4.16071370e-03 
 5.62341325e+08  9.99958681e-01 -8.72864903e-03  1.17945171e-05  1.78075977e-03 -1.63284999e-01  4.32316926e-03  9.94567289e-01 -4.65077162e-03 
 6.30957344e+08  9.99947492e-01 -9.84308193e-03  1.49646064e-05  1.99802561e-03 -1.63277617e-01  4.86013630e-03  9.94563216e-01 -5.28502686e-03 
 7.07945784e+08  9.99934830e-01 -1.09596617e-02  1.86817940e-05  2.24179723e-03 -1.63269074e-01  5.44164306e-03  9.94558783e-01 -5.87401461e-03 
 7.94328235e+08  9.99917711e-01 -1.23170392e-02  2.35057418e-05  2.51530124e-03 -1.63257916e-01  6.10469748e-03  9.94553063e-01 -6.56026857e-03 
 8.91250938e+08  9.99895732e-01 -1.38678099e-02  2.97700225e-05  2.82215984e-03 -1.63243355e-01  6.85978614e-03  9.94545077e-01 -7.43892645e-03 
 1.00000000e+09  9.99869404e-01 -1.55169307e-02  3.73686850e-05  3.16644340e-03 -1.63225809e-01  7.69102589e-03  9.94535832e-01 -8.32061957e-03 
 1.12201845e+09  9.99834805e-01 -1.74554411e-02  4.70613726e-05  3.55270333e-03 -1.63203358e-01  8.63006327e-03  9.94524294e-01 -9.30055736e-03 
 1.25892541e+09  9.99791962e-01 -1.95883585e-02  5.93294384e-05  3.98604996e-03 -1.63174933e-01  9.68620639e-03  9.94509040e-01 -1.04739876e-02 
 1.41253754e+09  9.99739460e-01 -2.19160923e-02  7.45386936e-05  4.47221756e-03 -1.63139798e-01  1.08621580e-02  9.94490317e-01 -1.17465158e-02 
 1.58489319e+09  9.99671031e-01 -2.46297361e-02  9.37826186e-05  5.01761855e-03 -1.63095264e-01  1.21851867e-02  9.94467468e-01 -1.31186406e-02 
 1.77827941e+09  9.99588492e-01 -2.75390927e-02  1.17698534e-04  5.62945917e-03 -1.63040088e-01  1.36606367e-02  9.94438422e-01 -1.46857557e-02 
 1.99526231e+09  9.99471973e-01 -3.12164478e-02  1.50280607e-04  6.31570177e-03 -1.62963841e-01  1.53807500e-02  9.94395410e-01 -1.68277606e-02 
 2.23872114e+09  9.99346325e-01 -3.47093171e-02  1.87058051e-04  7.08557759e-03 -1.62879471e-01  1.72069502e-02  9.94352617e-01 -1.85970629e-02 
 2.51188643e+09  9.99176010e-01 -3.89710469e-02  2.35138697e-04  7.94899722e-03 -1.62768307e-01  1.92971632e-02  9.94295670e-01 -2.07529888e-02 
 2.81838293e+09  9.98958757e-01 -4.38113337e-02  2.97286717e-04  8.91721891e-03 -1.62624023e-01  2.16718139e-02  9.94216883e-01 -2.34858973e-02 
 3.16227766e+09  9.98685434e-01 -4.92304108e-02  3.73987967e-04  1.00029562e-02 -1.62446439e-01  2.43074718e-02  9.94125669e-01 -2.62277522e-02 
 3.54813389e+09  9.98355848e-01 -5.50380492e-02  4.69283071e-04  1.12203028e-02 -1.62226481e-01  2.72452280e-02  9.94009735e-01 -2.93586630e-02 
 3.98107171e+09  9.97938354e-01 -6.16147986e-02  5.89481718e-04  1.25848480e-02 -1.61948887e-01  3.05444085e-02  9.93863744e-01 -3.28794606e-02 
 4.46683592e+09  9.97389388e-01 -6.93399200e-02  7.45470497e-04  1.41136460e-02 -1.61586597e-01  3.42977946e-02  9.93667376e-01 -3.71698740e-02 
 5.01187234e+09  9.96710169e-01 -7.78315687e-02  9.36769694e-04  1.58266079e-02 -1.61144084e-01  3.84483589e-02  9.93440304e-01 -4.14727836e-02 
 5.62341325e+09  9.95844341e-01 -8.74666405e-02  1.18384547e-03  1.77442069e-02 -1.60570167e-01  4.31565949e-02  9.93126249e-01 -4.69251820e-02 
 6.30957344e+09  9.94755381e-01 -9.82405013e-02  1.49602917e-03  1.98900664e-02 -1.59844467e-01  4.84336629e-02  9.92722842e-01 -5.31480101e-02 
 7.07945784e+09  9.93444992e-01 -1.09769398e-01  1.86653861e-03  2.22924993e-02 -1.58991392e-01  5.41760782e-02  9.92301534e-01 -5.86280109e-02 
 7.94328235e+09  9.91786498e-01 -1.22800446e-01  2.34267933e-03  2.49766277e-02 -1.57891152e-01  6.06746436e-02  9.91721053e-01 -6.56345817e-02 
 8.91250938e+09  9.89714644e-01 -1.37319593e-01  2.93823979e-03  2.79739236e-02 -1.56515918e-01  6.79227260e-02  9.90997938e-01 -7.34088558e-02 
 1.00000000e+10  9.87038355e-01 -1.54055884e-01  3.70207708e-03  3.13134867e-02 -1.54745053e-01  7.60920052e-02  9.90041776e-01 -8.27011413e-02 
 1.12201845e+10  9.83767658e-01 -1.72229825e-01  4.63264947e-03  3.50357433e-02 -1.52598088e-01  8.50685670e-02  9.88940406e-01 -9.19975385e-02 
 1.25892541e+10  9.79515641e-01 -1.93285184e-01  5.84928936e-03  3.91611460e-02 -1.49770589e-01  9.52463424e-02  9.87366049e-01 -1.04298358e-01 
 1.41253754e+10  9.74413347e-01 -2.15679147e-01  7.32007859e-03  4.37422586e-02 -1.46373082e-01  1.06349370e-01  9.85550325e-01 -1.16580098e-01 
 1.58489319e+10  9.67624029e-01 -2.42260820e-01  9.19791948e-03  4.87900662e-02 -1.42012653e-01  1.18741888e-01  9.83272527e-01 -1.30321311e-01 
 1.77827941e+10  9.59601526e-01 -2.69980208e-01  1.14895116e-02  5.43553099e-02 -1.36715908e-01  1.32263276e-01  9.80451342e-01 -1.45495421e-01 
 1.99526231e+10  9.49322185e-01 -3.01559903e-01  1.44004857e-02  6.04234927e-02 -1.29958859e-01  1.47209580e-01  9.76741356e-01 -1.63534894e-01 
 2.23872114e+10  9.36886047e-01 -3.35342159e-01  1.79072051e-02  6.70508282e-02 -1.21858359e-01  1.63303689e-01  9.72504718e-01 -1.81416931e-01 
 2.51188643e+10  9.20924435e-01 -3.73758996e-01  2.24221647e-02  7.41152655e-02 -1.11346467e-01  1.80946665e-01  9.66491189e-01 -2.04925986e-01 
 2.81838293e+10  9.00865760e-01 -4.16268305e-01  2.80124786e-02  8.15888753e-02 -9.82979238e-02  1.99773883e-01  9.58957058e-01 -2.30945192e-01 
 3.16227766e+10  8.78775805e-01 -4.57155146e-01  3.43541718e-02  8.96817915e-02 -8.37168200e-02  2.19273390e-01  9.51184815e-01 -2.53605115e-01 
 3.54813389e+10  8.49094728e-01 -5.05885836e-01  4.24134444e-02  9.78173225e-02 -6.49661649e-02  2.39703694e-01  9.40879230e-01 -2.81281067e-01 
 3.98107171e+10  8.15333642e-01 -5.53947597e-01  5.18786231e-02  1.06142608e-01 -4.30599418e-02  2.60415454e-01  9.28496481e-01 -3.10855732e-01 
 4.46683592e+10  7.72614882e-01 -6.07022403e-01  6.34018781e-02  1.13988525e-01 -1.61897234e-02  2.80692979e-01  9.12845567e-01 -3.44626926e-01 
 5.01187234e+10  7.25469797e-01 -6.57077171e-01  7.65603641e-02  1.21551156e-01  1.42926914e-02  3.00038646e-01  8.94555774e-01 -3.79425830e-01 
 5.62341325e+10  6.65332293e-01 -7.12058641e-01  9.21256789e-02  1.27534734e-01  5.07405057e-02  3.16637993e-01  8.72429617e-01 -4.17187354e-01 
